dataset,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,train_mae,train_rmse,train_r2,val_mae,val_rmse,val_r2
random,1000,10.0,5,1,0.5,1.003168932893161,1.3251509775122594,0.7940014336716242,1.1774762497977034,1.5519939380198002,0.7599149757183161
random,500,10.0,5,1,0.5,1.0038052733176082,1.326125157838878,0.7936984440220514,1.1794087711544468,1.5559191157919987,0.7586990327061823
random,200,10.0,5,1,0.5,1.0008632533714046,1.3221253332794936,0.7949410501170631,1.1795653367428955,1.558383069206367,0.7579341791809261
random,200,,2,1,log2,0.4205717859219953,0.5586717146101545,0.9633860281969493,1.1797737663633947,1.5552469740599377,0.758907466957748
random,1000,10.0,5,3,0.5,1.039799358745144,1.3890423109885017,0.7736583774205894,1.1824889969804635,1.561544162245588,0.7569511491781339
random,1000,10.0,2,3,0.5,1.0397993587451442,1.389042310988502,0.7736583774205894,1.1824889969804635,1.5615441622455881,0.7569511491781338
random,200,10.0,5,3,0.5,1.0416644832052087,1.3914484639189395,0.7728735427850584,1.1842715931071806,1.5660643219933266,0.7555420187403006
random,200,10.0,2,3,0.5,1.0416644832052087,1.3914484639189395,0.7728735427850584,1.1842715931071808,1.5660643219933268,0.7555420187403005
random,500,10.0,2,3,0.5,1.0394852932013927,1.3898484667993796,0.7733955782794246,1.185266715685176,1.568227594210893,0.7548661915739998
random,500,10.0,5,3,0.5,1.0394852932013927,1.3898484667993796,0.7733955782794246,1.1852667156851762,1.5682275942108932,0.7548661915739998
random,1000,10.0,10,1,0.5,1.0335374940860997,1.3594074601754331,0.7832132307550868,1.1929657916548668,1.5653527409250592,0.7557641196455197
random,200,10.0,10,1,0.5,1.0378006160526798,1.3641015223333859,0.7817135075081233,1.193253215794248,1.571106333076077,0.7539653989641834
random,200,10.0,5,1,0.3,1.0471295138891572,1.3683840736753292,0.7803407496612226,1.1954680883684623,1.5678205262602316,0.7549934347962997
random,1000,10.0,10,3,0.5,1.0589227707227458,1.4115197384407745,0.7662738062696555,1.196444806539705,1.5726842625625526,0.7534709445798716
random,500,10.0,10,1,0.5,1.0347775072798835,1.3615521334611582,0.7825286625725554,1.1971157095694216,1.571429595352845,0.7538641430710196
random,500,10.0,10,3,0.5,1.0596195777758215,1.4119336634954416,0.7661367067874029,1.198281121692254,1.574451619737309,0.7529165424988914
random,200,10.0,10,3,0.5,1.0595436678032553,1.4119505237783752,0.7661311215039927,1.1995444955745107,1.5771931029232988,0.752055334864553
random,500,10.0,5,1,0.3,1.0494734962478387,1.3737678058053222,0.7786089070385426,1.202118476596412,1.5749148433155198,0.7527711309550847
random,1000,10.0,5,1,0.3,1.050898780218944,1.3750746672254204,0.7781874892485399,1.2049652996450426,1.577294728435773,0.7520233814970089
random,1000,10.0,2,1,0.3,1.0424158615193548,1.362438827163309,0.7822453193941896,1.2085520339951077,1.578656420737759,0.7515950359225267
