dataset,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,train_mae,train_rmse,train_r2,val_mae,val_rmse,val_r2
scaffold,200,20.0,10,5,0.3,0.8829948026308594,1.2138577480405042,0.8332022608372213,1.3809120259743903,1.778215767438533,0.552550412888488
scaffold,200,20.0,5,5,0.3,0.8829948026308592,1.2138577480405042,0.8332022608372213,1.3809120259743906,1.778215767438533,0.552550412888488
scaffold,200,10.0,5,1,0.5,0.9505059560805492,1.2784807355873307,0.8149696599490535,1.3809166399812247,1.7801947613836717,0.5515539165343932
scaffold,200,10.0,2,1,0.5,0.9478783451813416,1.2720419543907397,0.8168286943604284,1.382916092378199,1.7784884119703435,0.5524131921554088
scaffold,500,10.0,10,1,0.5,0.9839844066705138,1.3176568527641852,0.8034562580355532,1.386054202094316,1.7831870075846306,0.5500451054149326
scaffold,500,10.0,5,3,0.5,0.993931488127906,1.3507142629602384,0.7934707623596567,1.387495870037602,1.7895957638976951,0.5468050266504203
scaffold,500,10.0,2,3,0.5,0.993931488127906,1.3507142629602384,0.7934707623596567,1.3874958700376023,1.7895957638976951,0.5468050266504202
scaffold,200,10.0,10,1,0.5,0.9845292139007874,1.3184583845086573,0.8032170698695523,1.3877225882262538,1.7888029449774578,0.54720648263123
scaffold,1000,10.0,2,3,0.5,0.9920809627719698,1.3483770976615386,0.7941848665553742,1.3894371591647865,1.7887485114193316,0.5472340393694471
scaffold,1000,10.0,5,3,0.5,0.9920809627719698,1.3483770976615386,0.7941848665553742,1.3894371591647865,1.7887485114193316,0.5472340393694471
scaffold,200,10.0,5,3,0.5,0.9974806327991333,1.3563552949511923,0.7917420905572342,1.393843896778542,1.8029441436529736,0.5400191595030152
scaffold,200,10.0,2,3,0.5,0.9974806327991333,1.3563552949511926,0.7917420905572341,1.393843896778542,1.8029441436529738,0.540019159503015
scaffold,200,10.0,5,1,0.3,1.0036107572808428,1.339253654151819,0.7969606332416003,1.4002358841760225,1.7928624842307357,0.5451489963022054
scaffold,1000,10.0,10,3,0.5,1.0087821455143664,1.3676988503020129,0.7882440930114961,1.4018748663157286,1.8000653381689269,0.541486912326195
scaffold,1000,10.0,2,1,0.3,0.9884800563070509,1.3160407923769917,0.8039380705440247,1.4028352937726625,1.7828303488200021,0.5502250801536018
scaffold,500,10.0,10,5,0.5,1.0461800307032576,1.4166650232434959,0.7728101560315929,1.4032703153172037,1.8069220759239246,0.5379871595671557
scaffold,500,10.0,2,5,0.5,1.0461800307032576,1.4166650232434959,0.7728101560315929,1.4032703153172037,1.8069220759239248,0.5379871595671557
scaffold,500,10.0,5,5,0.5,1.0461800307032576,1.4166650232434959,0.7728101560315929,1.403270315317204,1.8069220759239248,0.5379871595671557
scaffold,500,10.0,2,1,0.3,0.988932008822138,1.3182987314042358,0.8032647241662785,1.404610001520981,1.7854260295462738,0.5489144428608446
scaffold,200,10.0,2,1,0.3,0.9904700109361074,1.322083880486626,0.8021333547782783,1.4052109557428334,1.7863114714849888,0.5484669204176236
scaffold,500,10.0,10,3,0.5,1.0115834312151029,1.3713458048253824,0.7871132976177826,1.4075924066758778,1.8058713991069344,0.5385242995533189
scaffold,500,10.0,5,1,0.3,1.0041574494798458,1.3386262752453546,0.7971508179449012,1.4080520447267615,1.792628135156879,0.5452678977191655
scaffold,1000,,2,1,sqrt,0.3517374499746251,0.489409438093688,0.9728856466838368,1.4091583464805066,1.7838476578664004,0.5497116374243556
